DATA_SOURCE	TXP	VARIANT_CLASS	CANCER_TYPE	ANY_REGION_DUPLICATED	PYCLONECLONAL_SC	OVERALL_TIMING	SOURCE_HUGO_SYMBOL	FUNFAM	SCORE_THRESHOLD	DRIVERMUT	MUTANT_EXPRESSED	NUM_MUTS	NUM_ROWS
Tx	Y	Missense_Mutation	LUAD	-	late	late	UPP1	3.40.50.1580_6091_2xrfA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	UQCRQ	1.20.5.210_221_1ezvG00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	USP31	3.90.70.10_17058_2gfoA00			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	late	VAV3	2.30.30.40_19613_2cubA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	VCAM1	2.60.40.10_133747_1ij9A01			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	late	VCAM1	2.60.40.10_137886_1ij9A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WARS	3.40.50.620_88403_1o5tA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WBSCR17	3.90.550.10_64971_2ffuA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WBSCR22	3.40.50.150_134568_4qttB00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WDR3	2.130.10.10_102735_2pm9A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WDR49	2.130.10.10_102735_2pm9A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WDR61	2.130.10.10_103811_3ow8A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WDR70	2.130.10.10_102735_2pm9A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WDSUB1	2.130.10.10_102735_2pm9A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WNK1	1.10.510.10_79517_4pwnA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	WNK4	3.30.200.20_63955_4pwnA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	XDH	3.30.365.10_16598_2ckjB00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	XPOT	1.25.10.10_69200_3ibvA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	XRCC1	3.40.50.10190_8684_1cdzA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	XRCC1	3.40.50.10190_9333_4bmcA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	XRCC5	3.40.50.410_19747_1jeqB01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	XRCC6	2.40.290.10_1137_1jeqA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	ZMYND11	2.30.30.140_3138_4ns5A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	ZNF334	3.30.160.60_23451_1x6eA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	ZNF550	3.30.160.60_23451_1x6eA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	ZNF621	3.30.160.60_23451_1x6eA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	late	ZNF835	3.30.160.60_23451_1x6eA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	A2ML1	1.50.10.20_6350_2pn5A09			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AADAC	3.40.50.1820_115372_2zshA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AAK1	1.10.510.10_78246_4wsqA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AASS	3.30.360.10_24332_2axqA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABAT	3.40.640.10_62814_1ohvA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABCA12	3.40.50.300_628823_1vplA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABCB1	3.40.50.300_627204_3g5uA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABCB10	1.20.1560.10_26651_3g5uA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABCB4	1.20.1560.10_26651_3g5uA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABCC1	3.40.50.300_628430_2cbzA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABCC3	3.40.50.300_629966_3gd7A01			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABCC6	3.40.50.300_628430_2cbzA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABI3	2.30.30.40_19683_3jv3A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ABL2	3.30.200.20_5640_1fpuA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACAD11	1.20.140.10_16251_2wbiA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACAD11	3.90.1200.10_17576_3dxpA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACAD9	1.20.140.10_16374_1egcA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACAP1	2.30.29.30_22557_4nswA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACAP3	1.20.1270.60_4674_2elbA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACO1	3.20.19.10_4274_2b3xA05			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACOX1	1.20.140.10_16440_1w07A04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACP2	3.40.50.1240_13360_1cviA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACP5	3.60.21.10_29056_1warA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACTL6A	3.30.420.40_78973_3qb0A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACTN1	1.20.58.60_16359_1hciA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACTN2	1.20.58.60_16713_1hciA04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACTR1A	3.90.640.10_7740_5adxA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACTR3	3.30.420.40_78312_1k8kA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACTR3B	3.30.420.40_77055_3dwlA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACTRT3	3.30.420.40_79126_3weeB01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACVR1	1.10.510.10_79298_1b6cB02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACVR1	3.30.200.20_64487_3my0A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACVR1B	3.30.200.20_4418_1b6cB01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ACY3	3.40.630.10_34777_2i3cA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADAM23	3.40.390.10_13199_3g5cA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADAMTS12	3.40.390.10_13285_2rjpA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADAMTS14	3.40.390.10_13285_2rjpA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADAMTS16	3.40.390.10_13285_2rjpA01			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADAMTS2	3.40.390.10_13285_2rjpA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADAMTS3	3.40.390.10_13285_2rjpA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADCY1	3.30.70.1230_5743_1ab8A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADCY2	3.30.70.1230_5760_1azsA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADCY5	3.30.70.1230_5760_1azsA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADD3	3.40.225.10_3684_3ocrA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADH1B	3.90.180.10_33816_3ukoA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADPRH	1.10.4080.10_1276_3hfwA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ADRBK1	1.10.510.10_49683_3cikA04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AGO2	2.170.260.10_1007_4f3tA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AGO2	3.30.420.10_45932_4f3tA04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AGO4	3.30.420.10_45932_4f3tA04			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AGR3	3.40.30.10_79911_1senA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AIM2	2.40.50.140_53873_3rn2A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AIMP1	2.40.50.140_970_1e7zA00			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AJUBA	2.10.110.10_6126_2dloA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AK4	3.40.50.300_632371_2ar7A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AK5	3.40.50.300_633377_1tevA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AKAP13	1.20.900.10_3381_4d0nB01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AKR1B1	3.20.20.100_15056_1ry0A00			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AKT2	1.10.510.10_78056_3cquA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AKT2	3.30.200.20_1260_1gzkA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALDH1A2	3.40.605.10_21376_2w8nA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALDH1B1	3.40.605.10_21376_2w8nA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALDH7A1	3.40.309.10_17601_2j6lA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALDH8A1	3.40.309.10_17530_5fhzA02			-	4	4
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALDOA	3.20.20.70_118723_1aldA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALK	1.10.510.10_78745_3dpkA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALOX12	1.20.245.10_1006_3d3lA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ALOX5	1.20.245.10_252_3o8yA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AMPD1	3.20.20.140_39821_2a3lA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AMPH	1.20.1270.60_4610_2ficA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ANGEL2	3.60.10.10_13487_3ngnA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ANGPT1	3.90.215.10_2905_4epuA01			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ANK1	1.25.40.20_62059_1n11A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ANPEP	2.60.40.1730_4179_4kx7A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ANXA3	1.10.220.10_3846_4hreA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ANXA6	1.10.220.10_3833_1m9iA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ANXA7	1.10.220.10_3853_4hreA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AOC1	3.10.450.40_4049_3hi7A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AP1B1	1.25.10.10_69381_2jkrB00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AP1G1	1.25.10.10_4745_1w63A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AP1G2	2.60.40.1230_648_2e9gA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AP2A1	1.25.10.10_69281_2jkrA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AP2M1	3.30.450.60_1500_2jkrM01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AP3D1	1.25.10.10_69281_2jkrA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	APAF1	2.130.10.10_103866_3sfzA06			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	APBB1IP	3.10.20.90_16558_1wgrA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	APOBEC3G	3.40.140.10_13348_3e1uA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARAP2	2.30.29.30_22474_2codA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARHGAP10	1.10.555.10_3995_2ovjA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARHGAP12	1.10.555.10_3968_2osaA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARHGDIB	2.70.50.30_320_1ds6B00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARHGEF11	1.20.900.10_3381_4d0nB01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARHGEF3	1.20.900.10_3381_4d0nB01			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARHGEF4	1.20.900.10_3296_2dx1A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARID1A	1.10.150.60_764_1c20A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARL6	3.40.50.300_633341_3lvqE04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARNT	3.30.450.20_87784_4f3lB02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARRB1	2.60.40.640_1876_4jqiA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARSB	3.30.1120.10_4900_1fsuA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARSB	3.40.720.10_19079_1fsuA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARSG	3.40.720.10_19079_1fsuA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ARSJ	3.40.720.10_19079_1fsuA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ART4	3.90.176.10_792_1gxyA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ASAP1	2.30.29.30_21964_5c6rA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ASF1B	2.60.40.1490_177_2idcA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ASGR2	3.10.100.10_12228_1dv8A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ASNA1	3.40.50.300_632299_2wojA00	MC3		-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ASNA1	3.40.50.300_632299_2wojA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ASPA	3.40.630.10_34777_2i3cA01			-	3	3
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ASTL	3.40.390.10_13277_3edgA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP12A	2.70.150.10_9878_3b8eA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP1A1	3.40.1110.10_15480_1mo7A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP1A2	3.40.50.1000_57251_3b8eA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP1A4	1.20.1110.10_14688_3b8eA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP1A4	2.70.150.10_9878_3b8eA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP2A1	1.20.1110.10_14619_1iwoA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP2A2	1.20.1110.10_14619_1iwoA02			-	3	3
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	ATP5C1	3.40.1380.10_2296_2hldG02			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AURKB	3.30.200.20_898_4af3A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AZGP1	3.30.500.10_3434_1t7vA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	AZIN1	3.20.20.10_9585_1d7kA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BAAT	3.40.50.1820_114870_3k2iA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BACE1	2.40.70.10_22817_1fknA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BAIAP2L1	1.20.1270.60_4648_1wdzA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BCAT2	3.30.470.10_4570_2abjA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BCHE	3.40.50.1820_115121_1mx1A00			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BCKDK	1.20.140.20_398_1gjvA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BCL2	1.10.437.10_619_1g5mA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BHMT	3.20.20.330_1367_1lt7A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BHMT2	3.20.20.330_1367_1lt7A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BID	1.10.437.10_617_1ddbA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BLM	3.40.50.300_633268_4cdgA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BMP4	2.10.90.10_2838_4n1dA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BMPR2	2.10.60.10_2897_2hlqA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BPNT1	3.40.190.80_6006_5esyA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BROX	1.25.40.280_689_3r9mA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BTN2A2	2.60.40.10_136415_4i0kA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	BTRC	2.130.10.10_103642_1p22A02			-	3	3
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C1QA	2.60.120.40_2614_4douA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C1QB	2.60.120.40_2558_1pk6B00	MC3		-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C1QB	2.60.120.40_2558_1pk6B00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C1QC	2.60.120.40_2614_4douA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C3	1.50.10.20_6360_1c3dA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C3	2.60.40.690_670_2a73B06			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C4BPA	2.10.70.10_17247_2a55A01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	C6	2.20.100.10_10115_3t5oA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CA13	3.10.200.10_1430_2zncA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CA2	3.10.200.10_1430_2zncA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CACNB1	2.30.30.40_18983_1t0hA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CAD	3.40.50.1370_8246_5g1nA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CAMK2B	1.10.510.10_79008_2vn9A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CAMK2D	1.10.510.10_79008_2vn9A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CAMK2D	3.10.450.50_23047_2w2cA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CAPG	3.40.20.10_5538_3tu5B00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CAPN3	3.90.70.10_17149_1kfuL02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CARD11	1.10.533.10_5158_4i16A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CASP1	1.10.533.10_5221_2l9mA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CASP1	3.30.70.1470_602_1bmqB00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CASP3	3.40.50.1460_5889_1cp3A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CASP4	3.40.50.1460_5871_1bmqA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CASP5	3.40.50.1460_5871_1bmqA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CASP7	3.40.50.1460_5889_1cp3A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CASP8	3.40.50.1460_5892_1f9eA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CBFB	2.40.250.10_47_1ilfA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CBS	3.10.580.10_15836_4cooA03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CBX3	2.40.50.40_8810_1knaA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CCBL1	3.40.640.10_63355_1w7lA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CCL2	2.40.50.40_8828_1b3aA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CCL20	2.40.50.40_8803_1m8aA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CCNT2	1.10.472.10_3365_2pk2A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD109	1.50.10.20_6350_2pn5A09			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD180	3.80.10.10_106846_5ijbA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD1A	3.30.500.10_3472_3ov6A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD1B	3.30.500.10_3472_3ov6A02			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD1D	2.60.40.10_134620_3ov6A03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD1D	3.30.500.10_3472_3ov6A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD1E	3.30.500.10_3472_3ov6A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD200R1	2.60.40.10_134920_4bfgA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD300C	2.60.40.10_136000_2q87A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CD3E	2.60.40.10_43430_1sy6A02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDC14A	3.90.190.10_11555_1ohcA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDC25A	3.40.250.10_15966_3op3A00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDC42BPA	3.30.200.20_806_3qfvA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDH11	2.60.40.60_18813_1edhA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDH19	2.60.40.60_18813_1edhA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDH2	2.60.40.60_18709_1edhA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDH5	2.60.40.60_18813_1edhA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDH6	2.60.40.60_18813_1edhA02			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDH8	2.60.40.60_18813_1edhA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDK14	1.10.510.10_78743_4y72A02			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDK5	3.30.200.20_3543_1h4lA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CDK6	1.10.510.10_79342_5awmA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CEACAM4	2.60.40.10_137939_1l6zA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CECR1	3.20.20.140_40698_1a4lA00			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CELF3	3.30.70.330_42416_2dnoA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CELSR3	2.60.40.60_18832_3q2vA04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CETP	3.15.10.10_1476_4m4dA02			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CETP	3.15.20.10_473_2obdA01	MC3		-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CFH	2.10.70.10_17142_4b2rA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CFH	2.10.70.10_17220_1hccA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CFL2	3.40.20.10_5277_1q8gA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CFLAR	1.10.533.10_5241_2bbrA01			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CFTR	3.40.50.300_620156_1xmiA00			-	2	2
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CHD2	3.40.50.10810_9053_3mwyW03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CHD3	3.40.50.300_630778_3mwyW04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CHD4	3.40.50.300_630778_3mwyW04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CHD7	3.40.50.300_630778_3mwyW04			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CHD9	3.40.50.10810_9053_3mwyW03			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CHFR	2.60.200.20_8114_1lgpA00			-	1	1
Tx	Y	Missense_Mutation	LUAD	-	late	unknown	CHIT1	3.20.20.80_52966_2ybtA01			-	2	2
